batch_id,date,pH,temperature,taste,odor,fat,turbidity,color,grade
BATCH_0333,2025-09-04 22:05:54.024883,6.715160911638746,5.90627326782649,8,3,3.0548727899756734,2.41937119155019,72.03267302579961,A
BATCH_0334,2025-09-05 22:05:54.024883,6.5645676576975776,4.574248330403648,9,7,2.73879265286663,3.299611626056244,84.67647246329305,B
BATCH_0335,2025-09-06 22:05:54.024883,6.89502394668355,2.775125250719124,6,9,3.717832283228501,2.336692044998493,77.37144557803445,C
BATCH_0336,2025-09-07 22:05:54.024883,6.670588523699572,4.723007050412203,10,5,3.810039999223168,3.6858291987421747,80.05171394580375,A
BATCH_0337,2025-09-08 22:05:54.024883,6.534900560641498,1.7125475853586765,5,4,3.207047019659412,1.3403793884602013,80.26878495390645,A
BATCH_0338,2025-09-09 22:05:54.024883,6.635722831669401,4.217119411553046,6,2,3.3256177676501792,2.244549568618484,77.88693320001123,A
BATCH_0339,2025-09-10 22:05:54.024883,6.782586290855125,3.9335400187110783,6,2,3.631951558609379,3.716459777899117,102.30171804985622,A
BATCH_0340,2025-09-11 22:05:54.024883,6.587255089439205,3.583766285454921,9,5,3.4222252656853365,0.10739185180273703,99.22560328842513,A
BATCH_0341,2025-09-12 22:05:54.024883,6.535555920886714,3.7429249771221387,6,7,4.000064667876991,2.4539385958755346,89.02644511464122,C
BATCH_0342,2025-09-13 22:05:54.024883,6.748737442298383,0.2363019090047218,4,10,4.71862128796211,2.1064536801268128,80.25648105110629,B
BATCH_0343,2025-09-14 22:05:54.024883,6.748993314221745,2.902550184518077,9,10,2.645418222404772,3.184661230543745,78.16766957222312,B
BATCH_0344,2025-09-15 22:05:54.024883,6.598611364925774,4.185689802282229,3,9,4.11487756527899,3.569913435410972,92.41808741477769,B
BATCH_0345,2025-09-16 22:05:54.024883,6.605792338876336,4.319712783994801,10,7,3.552629850511667,3.2302838193069645,88.00150951236175,A
BATCH_0346,2025-09-17 22:05:54.024883,6.7464099874715275,1.9446497181480837,10,5,4.194100469427081,2.7410002533972455,83.55174046400415,B
BATCH_0347,2025-09-18 22:05:54.024883,6.410383131700535,6.531415681729401,3,7,3.8621772556328398,2.5405645480953605,90.41193007300431,A
BATCH_0348,2025-09-19 22:05:54.024883,6.418507245124689,2.2676503035709983,8,8,3.5305782299678556,2.157289378520102,93.91070540910492,A
BATCH_0349,2025-09-20 22:05:54.024883,6.556311155749513,5.938914401053474,10,10,3.880011471220517,2.7099726215246314,83.45959969973028,A
BATCH_0350,2025-09-21 22:05:54.024883,6.657310569657631,4.854388723743369,10,6,3.3029221144076013,3.959654829585509,77.12674087311922,A
BATCH_0351,2025-09-22 22:05:54.024883,6.762181513119601,2.7075453803123937,9,3,3.1128492889475727,1.6694877017224585,71.78884333172988,B
BATCH_0352,2025-09-23 22:05:54.024883,6.99507124338991,7.550621785219024,10,5,3.9054315577991745,2.0979185248759262,87.50631674341463,C
BATCH_0353,2025-09-24 22:05:54.024883,6.871531924640404,1.61272633648704,9,8,3.077835775605248,2.4244900274331926,106.67245973132995,A
BATCH_0354,2025-09-25 22:05:54.024883,6.6680122940073145,5.8383083472200035,4,1,3.821186295820784,3.5009326791956683,73.89336730048757,B
BATCH_0355,2025-09-26 22:05:54.024883,6.696196758419463,6.0011646360859565,2,1,3.5153737915437495,2.7233023395522054,95.99469081034057,A
BATCH_0356,2025-09-27 22:05:54.024883,6.499494127072438,2.6587595818467102,7,4,2.3352791744387122,3.4834818955451907,78.24443840653211,B
BATCH_0357,2025-09-28 22:05:54.024883,6.6962973728015225,6.784930600128657,1,5,3.21280877476853,3.534109990503601,80.25968464086914,A
BATCH_0358,2025-09-29 22:05:54.024883,6.642268272215973,3.4999069708020945,1,5,3.667419097512311,3.0920368258199806,94.14923480117831,A
BATCH_0359,2025-09-30 22:05:54.024883,6.764543712067618,4.577387258559714,3,1,3.296999668045754,1.4360063834344465,82.44741843337803,A
BATCH_0360,2025-10-01 22:05:54.024883,6.534553811289536,4.5206436775424415,4,9,2.226633944118907,4.161093911896715,87.4825979649048,B
BATCH_0361,2025-10-02 22:05:54.024883,6.803869302848234,3.7313825170589046,9,1,4.16037506391308,3.912380671092701,87.29094756212365,A
BATCH_0362,2025-10-03 22:05:54.024883,7.006547782600515,5.621616546319564,6,5,3.5846875256358057,2.5635400505023367,78.26052338236592,C
BATCH_0363,2025-10-04 22:05:54.024883,6.678247970308629,5.586977441104426,2,10,3.7218696456349027,1.1182297575164453,93.95097555920198,A
BATCH_0364,2025-10-05 22:05:54.024883,6.780342344419789,0.5029360535236385,9,9,3.263361923910878,0.9395018421256431,84.38417812767209,C
BATCH_0365,2025-10-06 22:05:54.024883,6.838028798342223,6.608680485756305,1,4,3.7657448440733288,2.7543156265537103,71.11489751082759,B
BATCH_0366,2025-10-07 22:05:54.024883,6.619755905622833,0.6750160239286513,7,8,4.417410072293351,1.7982495578692141,76.07515980867396,A
BATCH_0367,2025-10-08 22:05:54.024883,6.744818496362083,6.065092408683315,2,6,3.132463508186321,0.7828108666396214,53.83347152540109,A
BATCH_0368,2025-10-09 22:05:54.024883,6.7025184801563595,6.253410273655167,6,3,4.333506352678535,0.9206343006369984,85.51992032174644,B
BATCH_0369,2025-10-10 22:05:54.024883,6.719535219709766,1.8180671395696035,8,4,3.6992820329460034,2.0300174266699917,98.04066463348838,B
BATCH_0370,2025-10-11 22:05:54.024883,6.545398043228907,3.1783714240908303,5,2,3.0652836259815683,2.6949295738109784,74.52850172220043,B
BATCH_0371,2025-10-12 22:05:54.024883,6.704902034851789,1.7885906630281285,10,1,4.606195318795504,3.9057130510158267,90.85538258338495,A
BATCH_0372,2025-10-13 22:05:54.024883,6.7995996582490905,3.570157939422529,5,8,3.6958201199444662,2.984220774346842,89.30567384061908,A
BATCH_0373,2025-10-14 22:05:54.024883,6.990228721559008,3.3839314316285174,4,1,3.8382393343865204,2.118595469528586,77.48122474412493,C
BATCH_0374,2025-10-15 22:05:54.024883,6.891854165217041,5.55932106453868,8,1,3.3653239476366212,2.8799495576727994,100.3653415631817,A
BATCH_0375,2025-10-16 22:05:54.024883,7.130636491502312,6.620617492239217,1,4,3.1018366773352413,2.790567585588658,82.27339559775083,A
BATCH_0376,2025-10-17 22:05:54.024883,6.54653048742239,6.791367621579912,9,10,3.583906622337895,3.239545207195939,105.10268379836553,A
BATCH_0377,2025-10-18 22:05:54.024883,6.874464127344136,2.875663946843396,8,10,4.290731861741664,2.4600578864161355,68.64321030999778,B
BATCH_0378,2025-10-19 22:05:54.024883,6.7366684011476705,3.5815562525109446,8,6,3.3451700939071554,3.5361977510121103,82.30864448408757,B
BATCH_0379,2025-10-20 22:05:54.024883,7.137960586643534,0.6331236155580995,6,9,3.486624377212931,3.324451800227485,83.49747975983342,A
BATCH_0380,2025-10-21 22:05:54.024883,6.5383403429289695,2.3882598670076227,6,1,4.228164235989793,2.5827000036385703,84.59386978679319,A
BATCH_0381,2025-10-22 22:05:54.024883,6.5320556315638445,5.929703266194915,4,7,3.3498365770978795,2.3807756437340957,92.16330984288281,A
BATCH_0382,2025-10-23 22:05:54.024883,6.5801214709111955,7.231165647096463,5,10,3.7551381555845604,3.4197484789904267,118.981273176629,A
BATCH_0383,2025-10-24 22:05:54.024883,6.275220855138039,1.531302256240156,6,4,3.9386752533698486,1.7865256818929613,89.55066153534757,A
BATCH_0384,2025-10-25 22:05:54.024883,6.594848995663848,2.8150714816942113,8,8,3.4016095255615086,0.9933871708566062,85.24240242625477,C
BATCH_0385,2025-10-26 22:05:54.024883,6.548173467689261,3.947188486082146,9,7,3.6549187965999614,0.9877020083160044,74.03800476432478,A
BATCH_0386,2025-10-27 22:05:54.024883,6.730078757295241,4.560322317639214,3,4,3.8305513888405867,1.7036255249104908,66.09893527346246,A
BATCH_0387,2025-10-28 22:05:54.024883,6.768351195155432,2.3807929601567075,4,4,3.2995424032279366,3.15965229877725,96.70260831368088,B
BATCH_0388,2025-10-29 22:05:54.024883,7.075234167843178,4.8481220889281795,6,6,3.9078825824949965,2.0772011453901364,79.5321584408429,A
BATCH_0389,2025-10-30 22:05:54.024883,6.890084767637211,3.0523213058581677,2,6,3.2265069582722807,2.704516002811226,111.04158353245616,A
BATCH_0390,2025-10-31 22:05:54.024883,6.584619268867519,3.971095458243442,6,9,3.1624562105197547,2.004703929118931,93.68211618385556,A
BATCH_0391,2025-11-01 22:05:54.024883,6.520317065730328,5.092568496007399,3,5,2.7364794695897716,2.012642634016034,88.41559473447963,A
BATCH_0392,2025-11-02 22:05:54.024883,6.798383834301301,4.0128445396218755,7,8,3.2482688280494707,1.4745363254888464,88.94128895892109,C
BATCH_0393,2025-11-03 22:05:54.024883,6.435953358595872,3.127228218946863,5,3,3.0922486490648895,2.408104374584312,89.03976765055465,A
BATCH_0394,2025-11-04 22:05:54.024883,7.066291753170871,3.7807803921483383,4,2,3.2995630218725127,2.324836264221043,78.0543305463623,A
BATCH_0395,2025-11-05 22:05:54.024883,6.9358880241442575,3.8232740815893296,6,6,3.8059963159572443,2.912665023181822,67.4849729617965,B
BATCH_0396,2025-11-06 22:05:54.024883,6.606164869579059,3.2599779402357445,8,9,2.6371628733124486,2.7876976070117174,79.49314873484161,C
BATCH_0397,2025-11-07 22:05:54.024883,6.357373094181825,3.482407874665795,3,1,2.512664552706446,2.302852619041587,84.81643775806263,A
BATCH_0398,2025-11-08 22:05:54.024883,6.970774474833083,7.197294341009433,6,1,3.1254603916743586,0.9939111549398245,78.52182698771911,A
BATCH_0399,2025-11-09 22:05:54.024883,6.677092030949477,5.121838895882478,6,1,3.7306152467933287,3.570579467578278,72.13916450040051,C
BATCH_0400,2025-11-10 22:05:54.024883,6.947563262394692,3.4090393639416794,1,3,3.644432473509843,2.4149556609619767,77.51789685037525,A
BATCH_0401,2025-11-11 22:05:54.024883,6.381114468241127,5.393908809021472,7,8,3.117468833544537,2.579642689893897,95.35732466972941,B
BATCH_0402,2025-11-12 22:05:54.024883,6.580124995409245,3.33236102048798,8,5,4.084704116078231,4.1004950658110575,92.48195784394147,B
BATCH_0403,2025-11-13 22:05:54.024883,6.701048739943637,6.346249275173283,1,3,3.1707950324408296,3.40822212659595,86.71409795903506,B
BATCH_0404,2025-11-14 22:05:54.024883,6.709396118752949,4.739284384396187,9,9,3.7312269930635633,2.9464491988167305,90.87097926300297,A
BATCH_0405,2025-11-15 22:05:54.024883,6.609986905704152,3.7853957119915425,6,8,3.318606836232914,2.4976942126291743,73.68066532405668,A
BATCH_0406,2025-11-16 22:05:54.024883,6.8245699864695,4.895433851620555,2,3,3.065611824503172,2.488354451165847,77.04575208245194,B
BATCH_0407,2025-11-17 22:05:54.024883,6.486475914123481,0.8582476958630014,5,6,3.19746660594263,2.740114497721862,88.11015074378192,A
BATCH_0408,2025-11-18 22:05:54.024883,6.6715241029957415,1.7464650621803894,6,6,3.867000192406779,2.906906725856632,74.95491169067176,A
BATCH_0409,2025-11-19 22:05:54.024883,6.72405912634238,1.6121499872018892,7,7,3.6805125725713776,4.211401755784134,86.0839824808821,A
BATCH_0410,2025-11-20 22:05:54.024883,6.80288776681175,4.285886189527414,10,4,3.9840513318882715,4.973266082762811,72.37475405947227,A
BATCH_0411,2025-11-21 22:05:54.024883,6.842322975617778,7.465029998970184,1,4,3.680493041268541,2.790260805403549,68.50387070566387,C
BATCH_0412,2025-11-22 22:05:54.024883,6.4750715816324265,8.462600292385265,4,1,2.6944152684128904,0.3467239279563672,92.36078756044877,A
BATCH_0413,2025-11-23 22:05:54.024883,6.393177165852876,5.276102202881514,5,2,4.557207417154396,1.5482555267082798,95.27045852177761,C
BATCH_0414,2025-11-24 22:05:54.024883,6.955535364379702,5.001688949888914,1,8,3.6875845070292343,4.311496881871767,78.69179006092558,A
BATCH_0415,2025-11-25 22:05:54.024883,6.766462802395918,0.3978845316945221,3,7,3.7573357771941147,3.2186526282557466,69.79537417529113,A
BATCH_0416,2025-11-26 22:05:54.024883,6.55030269268869,2.9146524005319563,6,7,3.31158116025172,2.926046487244996,62.91627810987097,A
BATCH_0417,2025-11-27 22:05:54.024883,7.010230395104505,2.424432496183522,8,6,4.056589146650354,2.3331620885952393,103.42000149534431,B
BATCH_0418,2025-11-28 22:05:54.024883,6.723134926858572,2.7583048034977677,8,3,2.953446219699939,1.3109779407740156,86.1139085350496,B
BATCH_0419,2025-11-29 22:05:54.024883,6.935859436812765,3.6637123628304207,6,5,3.8049145388317465,4.177789754745502,78.92006702831753,A
BATCH_0420,2025-11-30 22:05:54.024883,6.713503696282022,3.0558188446057453,3,1,2.4601833588764803,1.6767897485259111,81.36088436172521,C
BATCH_0421,2025-12-01 22:05:54.024883,7.112149584976398,0.041400379248424546,7,7,3.838604260675092,3.229311816538279,65.8666774985107,A
BATCH_0422,2025-12-02 22:05:54.024883,7.051068168488641,5.495820512235068,9,9,2.9602247941802853,1.1992982302458564,91.19898473766231,B
BATCH_0423,2025-12-03 22:05:54.024883,6.650207170304186,1.854513948520387,6,1,3.638497260213563,2.2846513151717236,105.00107691885334,C
BATCH_0424,2025-12-04 22:05:54.024883,6.8943141901908715,4.478493728222299,10,2,4.178670233373087,3.492957130452964,77.17242991120622,B
BATCH_0425,2025-12-05 22:05:54.024883,6.82907518991703,8.148165339499947,6,3,3.9113586872502193,2.2503058275332064,108.83457036646865,C
BATCH_0426,2025-12-06 22:05:54.024883,6.97372631150647,2.1612308168271532,4,3,4.11219083505878,2.1315501246339723,83.83595100538899,A
BATCH_0427,2025-12-07 22:05:54.024883,6.50701530788398,-1.0605750454926595,7,8,4.060424221823904,2.5106362683486814,101.6675312854367,A
BATCH_0428,2025-12-08 22:05:54.024883,6.837210291999688,3.4279915562397782,9,7,3.2378586285450606,1.1639971075650721,88.0722104429569,A
BATCH_0429,2025-12-09 22:05:54.024883,6.911684897369918,6.201919269997142,7,6,3.799165086903927,0.9758530929539848,88.06131189004995,A
BATCH_0430,2025-12-10 22:05:54.024883,6.348252102715377,7.916694908441188,5,7,2.637541552029095,3.214236482693928,103.43925742515286,B
BATCH_0431,2025-12-11 22:05:54.024883,6.463348297466845,1.5409008110951663,1,7,3.1565317910278745,2.0777900743822,92.82703938601851,A
BATCH_0432,2025-12-12 22:05:54.024883,6.29215356444798,4.993398446473043,5,2,4.1963274441420255,3.206484760581456,88.7484807833282,B
BATCH_0433,2025-12-13 22:05:54.024883,6.646118633111088,3.069379086439893,7,9,3.3074815987868895,3.6181830171507077,65.58663161928145,A
BATCH_0434,2025-12-14 22:05:54.024883,6.843508451159193,3.7881032913917285,7,1,2.5659990566646282,3.6986426089954634,69.92791434143766,A
BATCH_0435,2025-12-15 22:05:54.024883,7.000471410419205,9.28868669403407,6,2,4.506849458665679,0.8789917154236611,89.58554974018921,B
BATCH_0436,2025-12-16 22:05:54.024883,6.714818956083955,0.9940593432096936,8,4,3.7811251415848597,1.8021707117461019,99.67783305371242,A
BATCH_0437,2025-12-17 22:05:54.024883,7.025723109114258,4.5074793229891466,8,3,3.882239110152895,3.0375853070438055,86.28451067246293,B
BATCH_0438,2025-12-18 22:05:54.024883,6.423979708357022,4.935386343530866,10,1,3.009765232539051,3.053001671903652,79.08695361121055,A
BATCH_0439,2025-12-19 22:05:54.024883,6.359323512128969,6.171572649878694,2,2,3.642028285264935,4.74943758419629,66.60829610828392,B
BATCH_0440,2025-12-20 22:05:54.024883,6.6888904602206765,4.1959663069417905,4,7,3.6287874854445974,1.5923864667669183,77.16414942516218,A
BATCH_0441,2025-12-21 22:05:54.024883,6.776813089787861,4.616101079008205,3,2,3.0892575716881625,3.668168401454098,86.30981129197036,A
BATCH_0442,2025-12-22 22:05:54.024883,6.693461050381182,3.216702865156418,1,5,3.4150901572384207,2.87227461003854,76.43543347754239,B
BATCH_0443,2025-12-23 22:05:54.024883,6.286511579992025,4.538253882490214,10,4,2.749766143608491,0.85976413333653,75.35553729602535,B
BATCH_0444,2025-12-24 22:05:54.024883,6.682175992097442,3.3136154490051792,5,7,3.326645233561999,1.952184763273405,84.48882736523362,A
BATCH_0445,2025-12-25 22:05:54.024883,6.439106099899029,5.243143779712102,2,1,3.9869231286299094,2.762528012323325,99.4841167012239,A
BATCH_0446,2025-12-26 22:05:54.024883,6.833934509766008,3.260779327912732,1,7,3.1265758705039577,0.7956332917037343,91.84719387888417,A
BATCH_0447,2025-12-27 22:05:54.024883,6.77331964921937,4.754200787804373,3,4,4.453648918213276,0.42609399502835377,87.85871785370117,A
BATCH_0448,2025-12-28 22:05:54.024883,6.512024042734529,3.941474372630043,4,8,2.781954243732472,0.7387574213633565,86.8848638076042,B
BATCH_0449,2025-12-29 22:05:54.024883,6.597226616532661,6.252100501544336,5,4,3.369912325102203,2.759133655084339,90.5117670235714,B
BATCH_0450,2025-12-30 22:05:54.024883,6.4881572956222096,3.8972125528230275,8,4,3.1717850181929372,2.01533274126656,83.8986842421731,A
BATCH_0451,2025-12-31 22:05:54.024883,6.687464180545366,0.45393506358623714,3,9,3.4099095843135654,1.880044302686382,80.88918382321516,A
BATCH_0452,2026-01-01 22:05:54.024883,6.8910284641002475,6.523843001427983,2,5,4.185737391070461,1.9143781648342721,92.38193959258271,B
BATCH_0453,2026-01-02 22:05:54.024883,6.502854790732892,2.1885353982747624,3,4,3.0077722517679515,1.0758775883420622,82.74604717837677,A
BATCH_0454,2026-01-03 22:05:54.024883,6.800809303103569,2.6924673227023606,3,8,3.274364734535235,2.0435968171598926,73.11402597532366,B
BATCH_0455,2026-01-04 22:05:54.024883,6.593948476325512,2.808677411913016,6,9,3.8272528763615696,0.6796019519281644,99.43300010129788,A
BATCH_0456,2026-01-05 22:05:54.024883,6.5414254335475315,6.748876186341635,3,4,3.546579389958826,3.687641139358907,66.30072704951917,B
BATCH_0457,2026-01-06 22:05:54.024883,6.6785939280090885,-0.271348427957391,4,3,3.5875874746545016,4.192329720677217,100.18322824567313,A
BATCH_0458,2026-01-07 22:05:54.024883,6.492951535516125,10.275497067319987,8,7,3.017361830200221,0.17393628661082827,90.06455246507763,B
BATCH_0459,2026-01-08 22:05:54.024883,6.589270138930564,6.112113618132104,5,5,3.4642082641987515,2.0308703406759117,75.30849267260673,A
BATCH_0460,2026-01-09 22:05:54.024883,6.46042442148223,4.4464778282583195,5,1,4.065789225769762,2.0959885693652023,85.24254553886992,A
BATCH_0461,2026-01-10 22:05:54.024883,7.092945026583278,3.8902119987674273,3,10,2.6952395084595104,2.3255154933829747,80.71136599302733,B
BATCH_0462,2026-01-11 22:05:54.024883,6.707052710394346,4.571108149715314,6,9,3.1513454246504864,3.5015304243744003,93.07725728355048,A
BATCH_0463,2026-01-12 22:05:54.024883,6.560054898401483,5.042244856758677,3,3,2.592229185237332,2.0337892178060692,92.87931252496053,A
BATCH_0464,2026-01-13 22:05:54.024883,6.742795982146845,5.290431171900114,6,2,3.7684878484718705,2.411748537268713,89.61363521080094,A
BATCH_0465,2026-01-14 22:05:54.024883,6.677534390061834,5.111208932006897,10,1,4.112735272657234,5.479054963801389,92.46383080983564,A
BATCH_0466,2026-01-15 22:05:54.024883,6.655806080093355,4.179161362510498,6,8,3.4082950063539785,2.388707092394693,83.85167574913778,C
BATCH_0467,2026-01-16 22:05:54.024883,6.822833340008685,3.605323159385348,4,3,2.9972399927423514,4.266239860299406,102.61675095193979,B
BATCH_0468,2026-01-17 22:05:54.024883,6.851501542009461,3.6974534326929764,5,7,3.011876774272732,3.001987657388833,97.23606883457626,A
BATCH_0469,2026-01-18 22:05:54.024883,6.593899770477894,3.610183439294638,6,1,3.3514713960636286,1.9462910069241504,80.22994281678643,B
BATCH_0470,2026-01-19 22:05:54.024883,6.584836351871064,6.2675401937341295,1,1,3.3495639773042374,1.7792660128245692,93.10861716033224,A
BATCH_0471,2026-01-20 22:05:54.024883,6.644989660569672,5.1871134445617235,10,9,3.9559158892566852,2.4927274050002937,92.23582285910057,C
BATCH_0472,2026-01-21 22:05:54.024883,6.239615767052883,-1.8807772693285605,4,6,3.1655619827784935,1.3735268752534424,82.40238344712324,A
BATCH_0473,2026-01-22 22:05:54.024883,6.39696178756029,5.311801553059522,8,1,3.71753916909293,1.6361340336042998,81.61743355752922,A
BATCH_0474,2026-01-23 22:05:54.024883,6.973374853488905,4.389472389437549,10,6,3.3472649853760656,2.0769393989742206,97.14508011777804,A
BATCH_0475,2026-01-24 22:05:54.024883,7.028993542700257,3.962582487108205,10,3,3.1276215223800814,2.7933435419272294,84.8530624697444,A
BATCH_0476,2026-01-25 22:05:54.024883,6.650192792088725,3.2229630938222282,3,4,3.3348119683295114,4.325997211741047,87.60171890336454,A
BATCH_0477,2026-01-26 22:05:54.024883,6.815311392611154,6.2482254399720265,8,1,3.66826919093549,2.0150455732017374,99.01104065464081,A
BATCH_0478,2026-01-27 22:05:54.024883,6.7622500309087075,5.895052924245716,8,5,3.9574666949408512,2.9615180463781132,110.33339000697843,B
BATCH_0479,2026-01-28 22:05:54.024883,7.315776161691048,2.4542446643527818,9,1,3.374013406420755,0.8721021534179483,79.73375053019436,A
BATCH_0480,2026-01-29 22:05:54.024883,6.923914982286916,4.81410457424907,4,1,2.898030934601115,3.560288640887317,82.79099749078893,C
BATCH_0481,2026-01-30 22:05:54.024883,6.6744164817038465,2.0566865309174283,10,10,3.9998574016327204,0.778317425073044,85.74004011942866,A
BATCH_0482,2026-01-31 22:05:54.024883,6.508891911879915,1.240763670422139,3,7,3.0509153084239427,3.2983864721014347,85.96736432738014,B
BATCH_0483,2026-02-01 22:05:54.024883,6.378710735948486,2.74656555082007,7,5,3.6304115838387663,2.4190750467181963,88.76354888611891,C
BATCH_0484,2026-02-02 22:05:54.024883,6.740692727173445,5.724786944765517,3,2,3.4875836661481228,2.3793470572602105,80.09821491862999,B
BATCH_0485,2026-02-03 22:05:54.024883,6.54872985094314,5.906250090752174,7,2,3.4207149538268906,2.199735282081169,72.33808980387174,B
BATCH_0486,2026-02-04 22:05:54.024883,6.415549258080465,5.026170840194586,10,4,3.256511849905997,1.1987473756079021,102.53825244849747,B
BATCH_0487,2026-02-05 22:05:54.024883,6.570685423151495,5.450191573695994,10,1,3.810074390207732,1.251729490131197,91.12082500803783,A
BATCH_0488,2026-02-06 22:05:54.024883,6.483690399277121,5.032356574229917,6,1,1.7089686962562445,3.336520156038982,80.81464266660512,B
BATCH_0489,2026-02-07 22:05:54.024883,7.0374283270145135,2.7170368095540955,3,8,4.068235254183518,2.511936780181388,89.37113007920732,A
BATCH_0490,2026-02-08 22:05:54.024883,6.87632795138989,4.8638450893478815,3,6,3.0437461128029826,2.192443264818738,103.32950525953754,A
BATCH_0491,2026-02-09 22:05:54.024883,6.6984054717366766,5.600819050455365,6,2,3.703978454875324,2.9433979506360566,77.11978381224344,A
BATCH_0492,2026-02-10 22:05:54.024883,6.995988827778005,5.508582659627148,4,7,3.6775128089674642,2.6013102832212516,87.1114021307696,B
BATCH_0493,2026-02-11 22:05:54.024883,6.715473661529524,6.377826742949286,7,4,4.137488691010409,1.7070684500601199,71.1013525909847,A
BATCH_0494,2026-02-12 22:05:54.024883,6.527743159734348,5.416607694402128,1,2,3.598874567769035,4.960996225842582,83.81658376126178,A
BATCH_0495,2026-02-13 22:05:54.024883,7.004624815453932,4.702896415083166,10,6,3.0854454096829773,3.2407563785031073,91.16595386114557,A
BATCH_0496,2026-02-14 22:05:54.024883,6.807782008736932,6.140300476632855,1,9,2.6976225060445156,2.6270685733595553,73.85276744044992,C
BATCH_0497,2026-02-15 22:05:54.024883,6.492550769134709,3.94695748150188,3,8,3.325598422563513,1.9863886977860603,83.12798630891524,A
BATCH_0498,2026-02-16 22:05:54.024883,6.661932264383278,2.2362506975445644,8,8,2.520912285558494,3.4527596891941905,92.99927299529917,A
BATCH_0499,2026-02-17 22:05:54.024883,6.524876349323049,3.6738660721124723,8,3,3.1857571468446224,1.7124321302739043,90.8920013223259,A
BATCH_0500,2026-02-18 22:05:54.024883,6.423440053807133,2.510194710387102,4,1,3.3536846898348975,1.628225259030737,73.42368319071139,C
BATCH_0501,2026-02-19 22:05:54.024883,6.8852355095063285,2.649643450051237,6,2,3.1550420109855377,4.193325635740383,88.7377487490224,C
BATCH_0502,2026-02-20 22:05:54.024883,7.081883328094026,3.710962658568964,8,5,3.520886828682456,2.530675176070709,90.58718837187378,B
BATCH_0503,2026-02-21 22:05:54.024883,6.420286485236172,2.415160158000077,7,1,3.381947994540396,1.7366508132848875,86.07985516686031,B
BATCH_0504,2026-02-22 22:05:54.024883,6.812593847338114,3.3840769407219193,7,7,3.336156729335609,2.5056856980396773,95.89339309316692,A
BATCH_0505,2026-02-23 22:05:54.024883,6.569871486175635,0.21277066609242867,4,4,2.287924691481347,3.350186553848376,79.10552681360308,C
BATCH_0506,2026-02-24 22:05:54.024883,6.602574923247061,4.426587414745877,9,9,2.8526474096572256,3.1212544539551925,89.12484462791512,A
BATCH_0507,2026-02-25 22:05:54.024883,6.581521215152226,4.002410950724449,10,2,3.821328365927438,3.4742622630864517,73.34799712946764,A
BATCH_0508,2026-02-26 22:05:54.024883,6.527201846064037,2.3658227378636187,8,6,3.9021281364737224,1.2504440972605197,68.9937415681662,A
BATCH_0509,2026-02-27 22:05:54.024883,6.709704325588966,5.31849133686481,3,7,2.580611641010502,3.4491491616748444,92.81078981215273,A
BATCH_0510,2026-02-28 22:05:54.024883,6.533809976717793,5.875140275253116,5,4,3.092640909382934,2.3209412239488536,85.20562470429827,B
BATCH_0511,2026-03-01 22:05:54.024883,6.7540913651559675,0.7848802712620517,7,6,4.035982683799563,2.5891007667038766,80.36582428883904,A
BATCH_0512,2026-03-02 22:05:54.024883,6.689952378110172,2.4745504428675718,5,7,3.1409805932974253,3.709494493644779,74.34843985904641,C
BATCH_0513,2026-03-03 22:05:54.024883,6.652210390626718,2.4617153004254035,8,4,3.4442546064374437,3.2027256732712894,93.2710238176334,A
BATCH_0514,2026-03-04 22:05:54.024883,6.518487267591681,2.120193797782271,10,8,4.220902664507954,2.851052480954679,69.91985627367171,A
BATCH_0515,2026-03-05 22:05:54.024883,6.584645733886334,5.658949683863497,9,9,3.3192113442783033,0.5160033168530456,94.92877468188688,A
BATCH_0516,2026-03-06 22:05:54.024883,6.8510782451651515,3.612347722454393,6,1,3.247640294906442,2.4544981446197136,89.50997370432614,B
BATCH_0517,2026-03-07 22:05:54.024883,6.800183437524876,3.4709703173787787,6,7,3.421481654703685,1.7153246124294994,70.42208611985151,B
BATCH_0518,2026-03-08 22:05:54.024883,6.50448895104029,-0.0077247288135069425,10,9,4.426705398949914,3.211045304397363,86.2596141487864,A
BATCH_0519,2026-03-09 22:05:54.024883,6.719866461085846,5.2708360604184525,4,10,3.72310091814474,3.4909581870356616,111.5372487536635,A
BATCH_0520,2026-03-10 22:05:54.024883,6.850277424674358,1.5214832102930549,6,5,3.509540813889884,2.197968977217237,96.89418284463477,A
BATCH_0521,2026-03-11 22:05:54.024883,6.366118943775726,4.119865260532657,4,1,3.2378200221592084,1.832958524211313,76.71972820812341,B
BATCH_0522,2026-03-12 22:05:54.024883,6.808672038475987,4.554753875916384,1,10,3.7694084640905614,4.0563007955159325,92.1670568223871,C
BATCH_0523,2026-03-13 22:05:54.024883,6.5674752482108305,6.7213171916773025,8,6,3.829849884965399,1.8968524329863057,70.84086870463122,A
BATCH_0524,2026-03-14 22:05:54.024883,6.814119733718632,1.3823592017617758,10,7,2.963410745262265,1.305462492963748,71.28685823893878,B
BATCH_0525,2026-03-15 22:05:54.024883,6.547348168691497,-2.0390243116416507,7,2,3.84331409597308,1.667328846981056,84.32694330032284,A
BATCH_0526,2026-03-16 22:05:54.024883,6.339023579867097,4.36769908950739,9,1,3.4244238566882848,1.9450006118857899,90.51652268579075,A
